ID,SiteID,ObservationTimeUTC,Value
233310,36061NY09734,2021-04-01 00:00:00.000,9.8
233311,36081NY09285,2021-04-01 00:00:00.000,2.11
233312,36061NY08552,2021-04-01 00:00:00.000,8.14
233313,36081NY09285,2021-04-01 01:00:00.000,1.98
233314,36061NY08552,2021-04-01 01:00:00.000,7.72
233315,36061NY09734,2021-04-01 01:00:00.000,8.67
233316,36081NY09285,2021-04-01 02:00:00.000,1.97
233317,36061NY08552,2021-04-01 02:00:00.000,6.48
233318,36061NY09734,2021-04-01 02:00:00.000,7.24
233319,36081NY09285,2021-04-01 03:00:00.000,1.96
233320,36061NY08552,2021-04-01 03:00:00.000,5.18
233321,36061NY09734,2021-04-01 03:00:00.000,5.82
233322,36061NY08552,2021-04-01 04:00:00.000,8.76
233323,36081NY09285,2021-04-01 04:00:00.000,1.99
233324,36061NY09734,2021-04-01 04:00:00.000,8.0
233325,36061NY08552,2021-04-01 05:00:00.000,11.93
233326,36061NY09734,2021-04-01 05:00:00.000,12.06
233327,36081NY09285,2021-04-01 05:00:00.000,2.01
233328,36061NY09734,2021-04-01 06:00:00.000,2.44
233329,36081NY09285,2021-04-01 06:00:00.000,2.07
233330,36061NY08552,2021-04-01 06:00:00.000,3.31
233331,36061NY09734,2021-04-01 07:00:00.000,2.46
233332,36081NY09285,2021-04-01 07:00:00.000,2.02
233333,36061NY08552,2021-04-01 07:00:00.000,3.11
233334,36081NY09285,2021-04-01 08:00:00.000,2.0
233335,36061NY09734,2021-04-01 08:00:00.000,3.71
233336,36061NY08552,2021-04-01 08:00:00.000,4.39
233337,36081NY09285,2021-04-01 09:00:00.000,2.1
233338,36061NY08552,2021-04-01 09:00:00.000,4.79
233339,36061NY09734,2021-04-01 09:00:00.000,4.79
233340,36081NY09285,2021-04-01 10:00:00.000,2.26
233341,36061NY08552,2021-04-01 10:00:00.000,6.05
233342,36061NY09734,2021-04-01 10:00:00.000,4.95
233343,36061NY08552,2021-04-01 11:00:00.000,6.47
233344,36081NY09285,2021-04-01 11:00:00.000,2.42
233345,36061NY09734,2021-04-01 11:00:00.000,5.67
233346,36081NY09285,2021-04-01 12:00:00.000,2.46
233347,36061NY09734,2021-04-01 12:00:00.000,6.34
233348,36061NY08552,2021-04-01 12:00:00.000,6.91
233349,36061NY09734,2021-04-01 13:00:00.000,6.24
233350,36081NY09285,2021-04-01 13:00:00.000,2.51
233351,36061NY08552,2021-04-01 13:00:00.000,7.76
233352,36081NY09285,2021-04-01 14:00:00.000,2.41
233353,36061NY09734,2021-04-01 14:00:00.000,4.05
233354,36061NY08552,2021-04-01 14:00:00.000,6.17
233355,36081NY09285,2021-04-01 15:00:00.000,2.11
233356,36061NY08552,2021-04-01 15:00:00.000,5.21
233357,36061NY09734,2021-04-01 15:00:00.000,4.45
233358,36081NY09285,2021-04-01 16:00:00.000,2.3
233359,36061NY09734,2021-04-01 16:00:00.000,5.53
233360,36061NY08552,2021-04-01 16:00:00.000,6.95
233361,36081NY09285,2021-04-01 17:00:00.000,2.61
233362,36061NY09734,2021-04-01 17:00:00.000,5.74
233363,36061NY08552,2021-04-01 17:00:00.000,6.85
233364,36061NY08552,2021-04-01 18:00:00.000,7.28
233365,36061NY09734,2021-04-01 18:00:00.000,5.41
233366,36081NY09285,2021-04-01 18:00:00.000,2.66
233367,36061NY09734,2021-04-01 19:00:00.000,4.78
233368,36081NY09285,2021-04-01 19:00:00.000,2.65
233369,36061NY08552,2021-04-01 19:00:00.000,6.98
233370,36081NY09285,2021-04-01 20:00:00.000,2.6
233371,36061NY09734,2021-04-01 20:00:00.000,4.99
233372,36061NY08552,2021-04-01 20:00:00.000,6.96
233373,36081NY09285,2021-04-01 21:00:00.000,2.5
233374,36061NY09734,2021-04-01 21:00:00.000,4.76
233375,36061NY08552,2021-04-01 21:00:00.000,6.49
233376,36061NY08552,2021-04-01 22:00:00.000,6.35
233377,36061NY09734,2021-04-01 22:00:00.000,4.76
233378,36081NY09285,2021-04-01 22:00:00.000,2.42
233379,36061NY08552,2021-04-01 23:00:00.000,6.59
233380,36061NY09734,2021-04-01 23:00:00.000,4.24
233381,36081NY09285,2021-04-01 23:00:00.000,2.27
233382,36061NY09734,2021-04-02 00:00:00.000,4.13
233383,36061NY08552,2021-04-02 00:00:00.000,6.56
233384,36081NY09285,2021-04-02 00:00:00.000,2.27
233385,36061NY09734,2021-04-02 01:00:00.000,3.43
233386,36061NY08552,2021-04-02 01:00:00.000,5.32
233387,36081NY09285,2021-04-02 01:00:00.000,2.11
233388,36061NY08552,2021-04-02 02:00:00.000,5.43
233389,36061NY09734,2021-04-02 02:00:00.000,3.37
233390,36081NY09285,2021-04-02 02:00:00.000,2.08
233391,36081NY09285,2021-04-02 03:00:00.000,2.06
233392,36061NY09734,2021-04-02 03:00:00.000,3.04
233393,36061NY08552,2021-04-02 03:00:00.000,5.63
233394,36061NY08552,2021-04-02 04:00:00.000,4.73
233395,36081NY09285,2021-04-02 04:00:00.000,2.08
233396,36061NY09734,2021-04-02 04:00:00.000,3.16
233397,36061NY08552,2021-04-02 05:00:00.000,5.15
233398,36081NY09285,2021-04-02 05:00:00.000,2.05
233399,36061NY09734,2021-04-02 05:00:00.000,3.33
233400,36061NY08552,2021-04-02 06:00:00.000,5.18
233401,36061NY09734,2021-04-02 06:00:00.000,3.53
233402,36081NY09285,2021-04-02 06:00:00.000,2.1
233403,36061NY08552,2021-04-02 07:00:00.000,4.7
233404,36061NY09734,2021-04-02 07:00:00.000,3.46
233405,36081NY09285,2021-04-02 07:00:00.000,2.05
233406,36081NY09285,2021-04-02 08:00:00.000,2.08
