ID,SiteID,ObservationTimeUTC,Value
218338,36061NY10130,2020-12-01 00:00:00.000,24.92
218339,36061NY09734,2020-12-01 00:00:00.000,11.23
218340,36061NY08454,2020-12-01 00:00:00.000,2.87
218341,36081NY09285,2020-12-01 00:00:00.000,8.81
218342,36061NY09929,2020-12-01 00:00:00.000,8.11
218343,36061NY08552,2020-12-01 00:00:00.000,6.67
218344,36061NY10130,2020-12-01 01:00:00.000,16.7
218345,36061NY08552,2020-12-01 01:00:00.000,4.93
218346,36061NY09929,2020-12-01 01:00:00.000,5.42
218347,36081NY09285,2020-12-01 01:00:00.000,5.73
218348,36061NY09734,2020-12-01 01:00:00.000,6.3
218349,36061NY08454,2020-12-01 01:00:00.000,2.87
218350,36061NY09929,2020-12-01 02:00:00.000,4.76
218351,36061NY08552,2020-12-01 02:00:00.000,4.56
218352,36061NY10130,2020-12-01 02:00:00.000,15.96
218353,36061NY08454,2020-12-01 02:00:00.000,2.87
218354,36061NY09734,2020-12-01 02:00:00.000,5.44
218355,36081NY09285,2020-12-01 02:00:00.000,5.07
218356,36061NY09929,2020-12-01 03:00:00.000,4.84
218357,36061NY09734,2020-12-01 03:00:00.000,5.83
218358,36061NY08454,2020-12-01 03:00:00.000,3.18
218359,36081NY09285,2020-12-01 03:00:00.000,5.83
218360,36061NY08552,2020-12-01 03:00:00.000,5.39
218361,36061NY10130,2020-12-01 03:00:00.000,16.63
218362,36061NY09929,2020-12-01 04:00:00.000,5.01
218363,36061NY09734,2020-12-01 04:00:00.000,5.38
218364,36061NY10130,2020-12-01 04:00:00.000,15.58
218365,36061NY08454,2020-12-01 04:00:00.000,2.81
218366,36061NY08552,2020-12-01 04:00:00.000,4.75
218367,36081NY09285,2020-12-01 04:00:00.000,6.09
218368,36061NY10130,2020-12-01 05:00:00.000,15.15
218369,36061NY09734,2020-12-01 05:00:00.000,4.9
218370,36081NY09285,2020-12-01 05:00:00.000,5.52
218371,36061NY09929,2020-12-01 05:00:00.000,4.7
218372,36061NY08552,2020-12-01 05:00:00.000,4.93
218373,36061NY08454,2020-12-01 05:00:00.000,2.81
218374,36061NY09734,2020-12-01 06:00:00.000,4.85
