SiteName,Operator,starttime,timeofday,Value
Broadway_35th_St,nyccas,2025-04-18 19:00:00.000,07:00 PM,9.5
Broadway_35th_St,nyccas,2025-04-22 02:00:00.000,02:00 AM,5.78
Broadway_35th_St,nyccas,2025-04-17 20:00:00.000,08:00 PM,4.52
Broadway_35th_St,nyccas,2025-04-17 19:00:00.000,07:00 PM,4.68
Broadway_35th_St,nyccas,2025-04-22 05:00:00.000,05:00 AM,7.34
Broadway_35th_St,nyccas,2025-04-18 00:00:00.000,12:00 AM,3.93
Broadway_35th_St,nyccas,2025-04-17 17:00:00.000,05:00 PM,4.22
Broadway_35th_St,nyccas,2025-04-22 11:00:00.000,11:00 AM,12.14
Broadway_35th_St,nyccas,2025-04-18 18:00:00.000,06:00 PM,8.02
Cross_Bronx_Expy,nyccas,2025-04-15 20:00:00.000,08:00 PM,4.02
Broadway_35th_St,nyccas,2025-04-18 08:00:00.000,08:00 AM,15.3
Broadway_35th_St,nyccas,2025-04-22 04:00:00.000,04:00 AM,6.81
Broadway_35th_St,nyccas,2025-04-19 11:00:00.000,11:00 AM,10.65
Cross_Bronx_Expy,nyccas,2025-04-15 22:00:00.000,10:00 PM,2.95
Broadway_35th_St,nyccas,2025-04-18 21:00:00.000,09:00 PM,11.23
Broadway_35th_St,nyccas,2025-04-22 14:00:00.000,02:00 PM,5.96
Broadway_35th_St,nyccas,2025-04-19 18:00:00.000,06:00 PM,9.95
Cross_Bronx_Expy,nyccas,2025-04-15 23:00:00.000,11:00 PM,3.37
Cross_Bronx_Expy,nyccas,2025-04-16 12:00:00.000,12:00 PM,3.35
Broadway_35th_St,nyccas,2025-04-18 22:00:00.000,10:00 PM,10.12
Cross_Bronx_Expy,nyccas,2025-04-15 09:00:00.000,09:00 AM,16.69
Broadway_35th_St,nyccas,2025-04-20 05:00:00.000,05:00 AM,4.65
Cross_Bronx_Expy,nyccas,2025-04-16 13:00:00.000,01:00 PM,3.16
Broadway_35th_St,nyccas,2025-04-19 01:00:00.000,01:00 AM,9.89
Cross_Bronx_Expy,nyccas,2025-04-15 15:00:00.000,03:00 PM,6.68
Broadway_35th_St,nyccas,2025-04-20 20:00:00.000,08:00 PM,4.95
Cross_Bronx_Expy,nyccas,2025-04-17 00:00:00.000,12:00 AM,4.26
Broadway_35th_St,nyccas,2025-04-19 07:00:00.000,07:00 AM,9.32
Cross_Bronx_Expy,nyccas,2025-04-16 03:00:00.000,03:00 AM,9.13
Broadway_35th_St,nyccas,2025-04-21 05:00:00.000,05:00 AM,3.06
Cross_Bronx_Expy,nyccas,2025-04-17 06:00:00.000,06:00 AM,9.45
Broadway_35th_St,nyccas,2025-04-19 09:00:00.000,09:00 AM,8.95
Cross_Bronx_Expy,nyccas,2025-04-16 05:00:00.000,05:00 AM,7.46
Broadway_35th_St,nyccas,2025-04-21 17:00:00.000,05:00 PM,6.14
Cross_Bronx_Expy,nyccas,2025-04-17 10:00:00.000,10:00 AM,3.39
Broadway_35th_St,nyccas,2025-04-20 00:00:00.000,12:00 AM,12.06
Broadway_35th_St,nyccas,2025-04-19 03:00:00.000,03:00 AM,9.98
Cross_Bronx_Expy,nyccas,2025-04-16 11:00:00.000,11:00 AM,2.89
Cross_Bronx_Expy,nyccas,2025-04-18 08:00:00.000,08:00 AM,13.33
Broadway_35th_St,nyccas,2025-04-17 18:00:00.000,06:00 PM,4.55
Broadway_35th_St,nyccas,2025-04-19 06:00:00.000,06:00 AM,9.39
Cross_Bronx_Expy,nyccas,2025-04-17 03:00:00.000,03:00 AM,4.65
Cross_Bronx_Expy,nyccas,2025-04-18 15:00:00.000,03:00 PM,6.77
Broadway_35th_St,nyccas,2025-04-19 00:00:00.000,12:00 AM,9.61
Broadway_35th_St,nyccas,2025-04-19 15:00:00.000,03:00 PM,12.42
Cross_Bronx_Expy,nyccas,2025-04-17 05:00:00.000,05:00 AM,9.84
Cross_Bronx_Expy,nyccas,2025-04-19 03:00:00.000,03:00 AM,11.85
Broadway_35th_St,nyccas,2025-04-19 05:00:00.000,05:00 AM,8.86
