#---------------------------------------------------------------------------------
#If this data is to be used publicly, it must be cited. Suggested citation below:
#New York City Department of Health and Mental Hygiene and Queens College. 
#New York City Community Air Survey.
#Real-time PM2.5 Monitor Data from
# June 01 - 2021 to June 30 - 2021. 
#https://a816-dohbesp.nyc.gov/IndicatorPublic/data-features/realtime-air-quality/.
#File Created on: January 13 - 2026
#------------------------------------------------------------------------------------
ID,SiteID,ObservationTimeUTC,Value
237122,36081NY09285,2021-06-01 00:00:00.000,4.33
237123,36061NY08552,2021-06-01 00:00:00.000,11.03
35397,360470052,2021-06-01 00:00:00.000,7.8
22471,360050112,2021-06-01 00:00:00.000,6.4
3515,360050110,2021-06-01 00:00:00.000,7.4
87951,360610135,2021-06-01 00:00:00.000,15.3
132358,360810125,2021-06-01 00:00:00.000,3.5
103749,360810120,2021-06-01 00:00:00.000,6.9
151126,360850111,2021-06-01 00:00:00.000,10.5
151127,360850111,2021-06-01 01:00:00.000,12.7
103750,360810120,2021-06-01 01:00:00.000,4.4
132359,360810125,2021-06-01 01:00:00.000,5.6
87952,360610135,2021-06-01 01:00:00.000,11.0
3516,360050110,2021-06-01 01:00:00.000,6.3
22472,360050112,2021-06-01 01:00:00.000,6.9
35398,360470052,2021-06-01 01:00:00.000,7.2
237124,36061NY08552,2021-06-01 01:00:00.000,10.27
237125,36081NY09285,2021-06-01 01:00:00.000,4.82
237126,36061NY08552,2021-06-01 02:00:00.000,12.18
237127,36081NY09285,2021-06-01 02:00:00.000,5.07
35399,360470052,2021-06-01 02:00:00.000,5.6
22473,360050112,2021-06-01 02:00:00.000,6.5
3517,360050110,2021-06-01 02:00:00.000,6.2
87953,360610135,2021-06-01 02:00:00.000,10.7
132360,360810125,2021-06-01 02:00:00.000,5.8
103751,360810120,2021-06-01 02:00:00.000,4.0
151128,360850111,2021-06-01 02:00:00.000,12.7
151129,360850111,2021-06-01 03:00:00.000,10.5
103752,360810120,2021-06-01 03:00:00.000,3.7
132361,360810125,2021-06-01 03:00:00.000,5.8
87954,360610135,2021-06-01 03:00:00.000,21.7
3518,360050110,2021-06-01 03:00:00.000,7.2
22474,360050112,2021-06-01 03:00:00.000,7.9
35400,360470052,2021-06-01 03:00:00.000,3.3
237128,36081NY09285,2021-06-01 03:00:00.000,6.53
237129,36061NY08552,2021-06-01 03:00:00.000,14.83
