#---------------------------------------------------------------------------------
#If this data is to be used publicly, it must be cited. Suggested citation below:
#New York City Department of Health and Mental Hygiene and Queens College. 
#New York City Community Air Survey.
#Real-time PM2.5 Monitor Data from
# October 01 - 2021 to October 31 - 2021. 
#https://a816-dohbesp.nyc.gov/IndicatorPublic/data-features/realtime-air-quality/.
#File Created on: January 13 - 2026
#------------------------------------------------------------------------------------
ID,SiteID,ObservationTimeUTC,Value
70064,360610115,2021-10-01 00:00:00.000,6.4
90357,360610135,2021-10-01 00:00:00.000,2.5
38192,360470052,2021-10-01 00:00:00.000,3.0
6434,360050110,2021-10-01 00:00:00.000,3.4
249137,36061NY09734,2021-10-01 00:00:00.000,5.72
249138,36061NY08552,2021-10-01 00:00:00.000,7.92
249139,36081NY09285,2021-10-01 00:00:00.000,3.07
249140,36081NY09285,2021-10-01 00:00:00.000,3.07
249141,36061NY10130,2021-10-01 00:00:00.000,4.1
153101,360850111,2021-10-01 00:00:00.000,1.7
55845,360470118,2021-10-01 00:00:00.000,3.5
106424,360810120,2021-10-01 00:00:00.000,3.9
135116,360810125,2021-10-01 00:00:00.000,1.8
135117,360810125,2021-10-01 01:00:00.000,4.0
106425,360810120,2021-10-01 01:00:00.000,2.7
55846,360470118,2021-10-01 01:00:00.000,4.0
153102,360850111,2021-10-01 01:00:00.000,1.1
249142,36081NY09285,2021-10-01 01:00:00.000,3.1
249143,36061NY09734,2021-10-01 01:00:00.000,5.11
249144,36061NY08552,2021-10-01 01:00:00.000,7.88
249145,36081NY09285,2021-10-01 01:00:00.000,3.1
249146,36061NY10130,2021-10-01 01:00:00.000,5.74
6435,360050110,2021-10-01 01:00:00.000,3.4
38193,360470052,2021-10-01 01:00:00.000,2.9
90358,360610135,2021-10-01 01:00:00.000,2.6
70065,360610115,2021-10-01 01:00:00.000,1.2
70066,360610115,2021-10-01 02:00:00.000,2.3
90359,360610135,2021-10-01 02:00:00.000,2.8
38194,360470052,2021-10-01 02:00:00.000,3.6
6436,360050110,2021-10-01 02:00:00.000,3.0
249147,36081NY09285,2021-10-01 02:00:00.000,3.06
249148,36061NY08552,2021-10-01 02:00:00.000,6.24
249149,36061NY10130,2021-10-01 02:00:00.000,3.83
249150,36061NY09734,2021-10-01 02:00:00.000,4.74
249151,36081NY09285,2021-10-01 02:00:00.000,3.06
153103,360850111,2021-10-01 02:00:00.000,1.0
55847,360470118,2021-10-01 02:00:00.000,3.2
106426,360810120,2021-10-01 02:00:00.000,1.4
135118,360810125,2021-10-01 02:00:00.000,3.6
135119,360810125,2021-10-01 03:00:00.000,3.7
106427,360810120,2021-10-01 03:00:00.000,1.4
55848,360470118,2021-10-01 03:00:00.000,2.6
249152,36061NY08552,2021-10-01 03:00:00.000,5.95
249153,36081NY09285,2021-10-01 03:00:00.000,3.45
249154,36061NY09734,2021-10-01 03:00:00.000,4.37
249155,36061NY10130,2021-10-01 03:00:00.000,3.81
249156,36081NY09285,2021-10-01 03:00:00.000,3.45
6437,360050110,2021-10-01 03:00:00.000,2.9
38195,360470052,2021-10-01 03:00:00.000,3.2
90360,360610135,2021-10-01 03:00:00.000,1.4
90361,360610135,2021-10-01 04:00:00.000,1.3
70067,360610115,2021-10-01 04:00:00.000,3.4
38196,360470052,2021-10-01 04:00:00.000,3.8
6438,360050110,2021-10-01 04:00:00.000,3.5
249157,36061NY09734,2021-10-01 04:00:00.000,4.25
249158,36081NY09285,2021-10-01 04:00:00.000,3.81
249159,36061NY10130,2021-10-01 04:00:00.000,3.33
249160,36081NY09285,2021-10-01 04:00:00.000,3.81
249161,36061NY08552,2021-10-01 04:00:00.000,6.59
153104,360850111,2021-10-01 04:00:00.000,2.2
55849,360470118,2021-10-01 04:00:00.000,2.9
106428,360810120,2021-10-01 04:00:00.000,2.0
135120,360810125,2021-10-01 04:00:00.000,0.9
135121,360810125,2021-10-01 05:00:00.000,4.1
106429,360810120,2021-10-01 05:00:00.000,2.5
55850,360470118,2021-10-01 05:00:00.000,3.3
153105,360850111,2021-10-01 05:00:00.000,2.0
249162,36061NY09734,2021-10-01 05:00:00.000,4.09
249163,36081NY09285,2021-10-01 05:00:00.000,3.72
249164,36061NY08552,2021-10-01 05:00:00.000,5.03
249165,36081NY09285,2021-10-01 05:00:00.000,3.72
249166,36061NY10130,2021-10-01 05:00:00.000,3.45
6439,360050110,2021-10-01 05:00:00.000,3.2
38197,360470052,2021-10-01 05:00:00.000,3.2
70068,360610115,2021-10-01 05:00:00.000,3.5
90362,360610135,2021-10-01 05:00:00.000,2.0
90363,360610135,2021-10-01 06:00:00.000,1.4
70069,360610115,2021-10-01 06:00:00.000,1.9
38198,360470052,2021-10-01 06:00:00.000,3.1
6440,360050110,2021-10-01 06:00:00.000,3.2
249167,36061NY08552,2021-10-01 06:00:00.000,4.28
249168,36061NY10130,2021-10-01 06:00:00.000,2.96
249169,36081NY09285,2021-10-01 06:00:00.000,3.48
249170,36061NY09734,2021-10-01 06:00:00.000,3.7
249171,36081NY09285,2021-10-01 06:00:00.000,3.48
153106,360850111,2021-10-01 06:00:00.000,1.1
55851,360470118,2021-10-01 06:00:00.000,3.3
106430,360810120,2021-10-01 06:00:00.000,1.5
135122,360810125,2021-10-01 06:00:00.000,3.0
135123,360810125,2021-10-01 07:00:00.000,1.9
106431,360810120,2021-10-01 07:00:00.000,0.2
55852,360470118,2021-10-01 07:00:00.000,2.5
153107,360850111,2021-10-01 07:00:00.000,0.9
249172,36061NY10130,2021-10-01 07:00:00.000,2.89
249173,36061NY09734,2021-10-01 07:00:00.000,3.74
249174,36061NY08552,2021-10-01 07:00:00.000,4.77
249175,36081NY09285,2021-10-01 07:00:00.000,3.13
249176,36081NY09285,2021-10-01 07:00:00.000,3.13
6441,360050110,2021-10-01 07:00:00.000,3.1
38199,360470052,2021-10-01 07:00:00.000,3.1
70070,360610115,2021-10-01 07:00:00.000,0.6
70071,360610115,2021-10-01 08:00:00.000,0.9
90364,360610135,2021-10-01 08:00:00.000,2.0
38200,360470052,2021-10-01 08:00:00.000,2.9
6442,360050110,2021-10-01 08:00:00.000,3.0
249177,36061NY10130,2021-10-01 08:00:00.000,2.84
249178,36081NY09285,2021-10-01 08:00:00.000,3.12
249179,36061NY08552,2021-10-01 08:00:00.000,4.64
249180,36061NY09734,2021-10-01 08:00:00.000,3.52
249181,36081NY09285,2021-10-01 08:00:00.000,3.12
153108,360850111,2021-10-01 08:00:00.000,1.2
55853,360470118,2021-10-01 08:00:00.000,3.1
106432,360810120,2021-10-01 08:00:00.000,1.5
135124,360810125,2021-10-01 08:00:00.000,3.7
135125,360810125,2021-10-01 09:00:00.000,4.4
106433,360810120,2021-10-01 09:00:00.000,0.8
55854,360470118,2021-10-01 09:00:00.000,3.8
153109,360850111,2021-10-01 09:00:00.000,2.6
249182,36061NY10130,2021-10-01 09:00:00.000,2.97
249183,36061NY09734,2021-10-01 09:00:00.000,3.94
249184,36081NY09285,2021-10-01 09:00:00.000,3.33
249185,36061NY08552,2021-10-01 09:00:00.000,4.65
249186,36081NY09285,2021-10-01 09:00:00.000,3.33
6443,360050110,2021-10-01 09:00:00.000,3.3
38201,360470052,2021-10-01 09:00:00.000,3.4
90365,360610135,2021-10-01 09:00:00.000,3.0
70072,360610115,2021-10-01 09:00:00.000,2.4
70073,360610115,2021-10-01 10:00:00.000,10.6
90366,360610135,2021-10-01 10:00:00.000,1.4
38202,360470052,2021-10-01 10:00:00.000,3.3
6444,360050110,2021-10-01 10:00:00.000,3.8
249187,36061NY08552,2021-10-01 10:00:00.000,6.01
249188,36061NY09734,2021-10-01 10:00:00.000,4.39
249189,36061NY10130,2021-10-01 10:00:00.000,3.73
249190,36081NY09285,2021-10-01 10:00:00.000,3.69
249191,36081NY09285,2021-10-01 10:00:00.000,3.69
153110,360850111,2021-10-01 10:00:00.000,2.0
55855,360470118,2021-10-01 10:00:00.000,4.8
106434,360810120,2021-10-01 10:00:00.000,2.0
135126,360810125,2021-10-01 10:00:00.000,3.8
