ID,SiteID,ObservationTimeUTC,Value
138631,360810125,2022-03-01 00:00:00.000,9.6
93626,360610135,2022-03-01 00:00:00.000,6.2
73547,360610115,2022-03-01 00:00:00.000,5.6
156461,360850111,2022-03-01 00:00:00.000,8.2
113,360050080,2022-03-01 00:00:00.000,5.5
41759,360470052,2022-03-01 00:00:00.000,4.8
9909,360050110,2022-03-01 00:00:00.000,4.9
263173,36081NY09285,2022-03-01 00:00:00.000,5.54
109920,360810120,2022-03-01 00:00:00.000,6.3
263175,36061NY10130,2022-03-01 00:00:00.000,5.64
263176,36061NY08552,2022-03-01 00:00:00.000,9.87
138632,360810125,2022-03-01 01:00:00.000,8.2
93627,360610135,2022-03-01 01:00:00.000,5.4
73548,360610115,2022-03-01 01:00:00.000,6.9
156462,360850111,2022-03-01 01:00:00.000,7.8
114,360050080,2022-03-01 01:00:00.000,5.6
41760,360470052,2022-03-01 01:00:00.000,5.1
9910,360050110,2022-03-01 01:00:00.000,4.9
263177,36081NY09285,2022-03-01 01:00:00.000,5.89
109921,360810120,2022-03-01 01:00:00.000,6.6
263179,36061NY10130,2022-03-01 01:00:00.000,5.92
263180,36061NY08552,2022-03-01 01:00:00.000,11.98
138633,360810125,2022-03-01 02:00:00.000,8.2
93628,360610135,2022-03-01 02:00:00.000,6.9
73549,360610115,2022-03-01 02:00:00.000,5.2
156463,360850111,2022-03-01 02:00:00.000,7.4
115,360050080,2022-03-01 02:00:00.000,5.5
41761,360470052,2022-03-01 02:00:00.000,6.2
9911,360050110,2022-03-01 02:00:00.000,5.2
263181,36081NY09285,2022-03-01 02:00:00.000,6.38
109922,360810120,2022-03-01 02:00:00.000,5.3
263183,36061NY10130,2022-03-01 02:00:00.000,6.77
263184,36061NY08552,2022-03-01 02:00:00.000,9.34
138634,360810125,2022-03-01 03:00:00.000,7.5
93629,360610135,2022-03-01 03:00:00.000,6.5
73550,360610115,2022-03-01 03:00:00.000,6.1
156464,360850111,2022-03-01 03:00:00.000,6.4
116,360050080,2022-03-01 03:00:00.000,6.0
41762,360470052,2022-03-01 03:00:00.000,6.4
9912,360050110,2022-03-01 03:00:00.000,5.5
263185,36081NY09285,2022-03-01 03:00:00.000,7.45
109923,360810120,2022-03-01 03:00:00.000,4.8
263187,36061NY10130,2022-03-01 03:00:00.000,6.54
263188,36061NY08552,2022-03-01 03:00:00.000,8.76
138635,360810125,2022-03-01 04:00:00.000,9.1
93630,360610135,2022-03-01 04:00:00.000,8.3
73551,360610115,2022-03-01 04:00:00.000,7.3
156465,360850111,2022-03-01 04:00:00.000,6.6
117,360050080,2022-03-01 04:00:00.000,6.1
