ID,SiteID,ObservationTimeUTC,Value
2218,360050110,2020-03-01 00:00:00.000,26.0
96958,360810120,2020-03-01 00:00:00.000,13.5
122850,360810125,2020-03-01 00:00:00.000,8.5
79163,360610135,2020-03-01 00:00:00.000,8.1
113122,360810124,2020-03-01 00:00:00.000,1.1
59918,360610115,2020-03-01 00:00:00.000,8.4
25958,360470052,2020-03-01 00:00:00.000,5.3
184098,36081NY09285,2020-03-01 00:00:00.000,5.85
12773,360050112,2020-03-01 00:00:00.000,7.5
184099,36061NY09734,2020-03-01 00:00:00.000,12.43
184100,36061NY09929,2020-03-01 00:00:00.000,12.93
184101,36061NY08454,2020-03-01 00:00:00.000,6.61
113123,360810124,2020-03-01 01:00:00.000,2.7
184102,36081NY09285,2020-03-01 01:00:00.000,5.63
12774,360050112,2020-03-01 01:00:00.000,7.2
184103,36061NY09734,2020-03-01 01:00:00.000,12.46
2219,360050110,2020-03-01 01:00:00.000,27.0
184104,36061NY09929,2020-03-01 01:00:00.000,13.39
25959,360470052,2020-03-01 01:00:00.000,4.8
184105,36061NY08454,2020-03-01 01:00:00.000,6.94
122851,360810125,2020-03-01 01:00:00.000,6.8
59919,360610115,2020-03-01 01:00:00.000,8.7
79164,360610135,2020-03-01 01:00:00.000,7.9
96959,360810120,2020-03-01 01:00:00.000,9.9
2220,360050110,2020-03-01 02:00:00.000,26.0
96960,360810120,2020-03-01 02:00:00.000,6.2
122852,360810125,2020-03-01 02:00:00.000,8.3
79165,360610135,2020-03-01 02:00:00.000,7.6
113124,360810124,2020-03-01 02:00:00.000,4.2
59920,360610115,2020-03-01 02:00:00.000,8.5
25960,360470052,2020-03-01 02:00:00.000,5.3
184106,36081NY09285,2020-03-01 02:00:00.000,5.95
12775,360050112,2020-03-01 02:00:00.000,7.1
184107,36061NY09734,2020-03-01 02:00:00.000,12.13
184108,36061NY09929,2020-03-01 02:00:00.000,11.12
184109,36061NY08454,2020-03-01 02:00:00.000,6.32
113125,360810124,2020-03-01 03:00:00.000,3.4
184110,36081NY09285,2020-03-01 03:00:00.000,6.28
12776,360050112,2020-03-01 03:00:00.000,6.5
184111,36061NY09734,2020-03-01 03:00:00.000,10.88
2221,360050110,2020-03-01 03:00:00.000,26.0
184112,36061NY09929,2020-03-01 03:00:00.000,10.38
25961,360470052,2020-03-01 03:00:00.000,4.7
184113,36061NY08454,2020-03-01 03:00:00.000,5.98
122853,360810125,2020-03-01 03:00:00.000,7.5
59921,360610115,2020-03-01 03:00:00.000,8.3
79166,360610135,2020-03-01 03:00:00.000,7.2
96961,360810120,2020-03-01 03:00:00.000,6.3
2222,360050110,2020-03-01 04:00:00.000,29.0
96962,360810120,2020-03-01 04:00:00.000,6.1
122854,360810125,2020-03-01 04:00:00.000,8.2
79167,360610135,2020-03-01 04:00:00.000,6.6
113126,360810124,2020-03-01 04:00:00.000,3.0
59922,360610115,2020-03-01 04:00:00.000,7.7
25962,360470052,2020-03-01 04:00:00.000,5.1
184114,36081NY09285,2020-03-01 04:00:00.000,5.98
12777,360050112,2020-03-01 04:00:00.000,7.0
184115,36061NY09734,2020-03-01 04:00:00.000,14.58
184116,36061NY09929,2020-03-01 04:00:00.000,8.44
184117,36061NY08454,2020-03-01 04:00:00.000,5.77
113127,360810124,2020-03-01 05:00:00.000,3.1
184118,36081NY09285,2020-03-01 05:00:00.000,6.26
12778,360050112,2020-03-01 05:00:00.000,6.1
184119,36061NY09734,2020-03-01 05:00:00.000,10.29
2223,360050110,2020-03-01 05:00:00.000,28.0
184120,36061NY09929,2020-03-01 05:00:00.000,7.54
25963,360470052,2020-03-01 05:00:00.000,5.9
184121,36061NY08454,2020-03-01 05:00:00.000,6.54
122855,360810125,2020-03-01 05:00:00.000,7.9
59923,360610115,2020-03-01 05:00:00.000,7.7
79168,360610135,2020-03-01 05:00:00.000,6.2
96963,360810120,2020-03-01 05:00:00.000,4.8
2224,360050110,2020-03-01 06:00:00.000,28.0
96964,360810120,2020-03-01 06:00:00.000,5.5
122856,360810125,2020-03-01 06:00:00.000,8.1
