#---------------------------------------------------------------------------------
#If this data is to be used publicly, it must be cited. Suggested citation below:
#New York City Department of Health and Mental Hygiene and Queens College. 
#New York City Community Air Survey.
#Real-time PM2.5 Monitor Data from
# January 01 - 2020 to January 31 - 2020. 
#https://a816-dohbesp.nyc.gov/IndicatorPublic/data-features/realtime-air-quality/.
#File Created on: January 13 - 2026
#------------------------------------------------------------------------------------
ID,SiteID,ObservationTimeUTC,Value
179059,36081NY09285,2020-01-01 00:00:00.000,15.67
179060,36047NY08274,2020-01-01 00:00:00.000,15.84
179061,36061NY09734,2020-01-01 00:00:00.000,23.63
179062,36061NY09929,2020-01-01 00:00:00.000,29.5
179063,36005NY12387,2020-01-01 00:00:00.000,24.28
58504,360610115,2020-01-01 00:00:00.000,13.9
77765,360610135,2020-01-01 00:00:00.000,11.8
11353,360050112,2020-01-01 00:00:00.000,9.9
24538,360470052,2020-01-01 00:00:00.000,9.0
121429,360810125,2020-01-01 00:00:00.000,9.8
95533,360810120,2020-01-01 00:00:00.000,9.2
43692,360470118,2020-01-01 00:00:00.000,9.1
140543,360850111,2020-01-01 00:00:00.000,10.2
111759,360810124,2020-01-01 00:00:00.000,10.4
75398,360610134,2020-01-01 00:00:00.000,12.4
75399,360610134,2020-01-01 01:00:00.000,12.3
111760,360810124,2020-01-01 01:00:00.000,10.9
140544,360850111,2020-01-01 01:00:00.000,8.3
43693,360470118,2020-01-01 01:00:00.000,9.9
95534,360810120,2020-01-01 01:00:00.000,11.9
121430,360810125,2020-01-01 01:00:00.000,11.9
24539,360470052,2020-01-01 01:00:00.000,10.4
11354,360050112,2020-01-01 01:00:00.000,11.5
1052,360050110,2020-01-01 01:00:00.000,4.0
77766,360610135,2020-01-01 01:00:00.000,11.9
58505,360610115,2020-01-01 01:00:00.000,16.4
179064,36081NY09285,2020-01-01 01:00:00.000,13.47
179065,36047NY08274,2020-01-01 01:00:00.000,14.01
179066,36061NY09734,2020-01-01 01:00:00.000,21.37
179067,36061NY09929,2020-01-01 01:00:00.000,42.25
179068,36005NY12387,2020-01-01 01:00:00.000,21.61
179069,36081NY09285,2020-01-01 02:00:00.000,9.0
179070,36047NY08274,2020-01-01 02:00:00.000,7.25
179071,36061NY09734,2020-01-01 02:00:00.000,13.19
179072,36061NY09929,2020-01-01 02:00:00.000,30.91
179073,36005NY12387,2020-01-01 02:00:00.000,12.45
58506,360610115,2020-01-01 02:00:00.000,7.6
77767,360610135,2020-01-01 02:00:00.000,7.0
1053,360050110,2020-01-01 02:00:00.000,12.0
11355,360050112,2020-01-01 02:00:00.000,7.6
24540,360470052,2020-01-01 02:00:00.000,5.5
121431,360810125,2020-01-01 02:00:00.000,7.7
95535,360810120,2020-01-01 02:00:00.000,9.6
43694,360470118,2020-01-01 02:00:00.000,4.7
140545,360850111,2020-01-01 02:00:00.000,4.2
111761,360810124,2020-01-01 02:00:00.000,9.1
